Temperature,Pressure,FlowRate,Level,Risk
345.62459375310084,7.262545721551929,136.0425691723624,71.16572168795287,Low
340.97440081655907,9.210683894955965,137.24447023773953,42.81666388996199,Medium
377.78417276763406,6.539680700443297,91.67545888414709,41.19420956595714,Medium
349.797541628931,8.71453665403433,96.97692526894261,62.501211976390124,Low
334.1343360656615,8.758205238749941,63.21842681029146,56.6345089846335,Low
362.33817368154786,9.59031486124832,103.81238357834492,61.914930401658296,Medium
331.68734525043465,12.139490058366617,139.13406372771317,53.13466549400026,Medium
353.1329539250713,8.58862395076815,130.33893031496743,48.235887347149045,Low
320.6049481418034,7.236554561438751,115.56973474095753,74.45716784901688,Low
330.07720926652354,7.961638531712008,119.55399432563894,65.72855581339002,Low
352.95291853803684,5.346386142666322,106.22228914849188,50.00771056246834,Low
361.07699869993115,6.957930303366412,124.09517764803569,55.97947131299992,Low
352.57052421784954,7.386076342830344,135.3175655896123,69.5903953831663,Low
348.2652757641764,7.213867403098111,87.68226425179054,43.61146741362389,Low
345.48344456616064,8.228532308050584,125.99295375674696,47.37265046330898,Low
327.8221701444886,6.766370101426699,138.64869741909334,43.662280205369505,Low
339.2023368740794,9.681546000986707,111.69799422073261,80.61586663570594,Medium
343.09041843560317,8.000310597377295,134.01401224241167,77.62046166060045,Low
365.85683339328375,7.986049518292078,176.29308888945104,77.66564659396286,Medium
355.15427434352694,7.508157925230623,117.91314414026216,75.8162671738014,Low
323.55439766955897,8.232786025788469,127.86614100010647,73.46927118349346,Low
354.86125954092194,9.237647397001453,105.23885832677217,63.84959576890875,Medium
344.22376579375526,6.699304676433649,123.625023252041,72.11390817535575,Low
339.8461699954106,7.012825266387115,129.20543249964607,41.91807773939873,Low
359.175144332613,7.544410956835003,123.89684680540276,71.07322113283922,Low
365.46499283743924,5.981193614790177,99.60609360582286,78.89388527684386,Medium
363.969201786743,6.771113210417753,124.12723542650902,65.01791801921951,Low
337.4117371516604,7.285668689683011,149.24391877435272,57.87566642136184,Low
345.36181436223177,9.311583771069092,128.97271529029055,53.87133674004896,Medium
354.96895147105346,8.393841993502887,139.23974378143683,72.14010250810412,Low
364.6331769068354,8.290384867051317,115.25976059974745,74.64005993149544,Low
342.81238643232064,9.276346943251959,134.99800478847422,83.54837999312713,Medium
347.21511535004277,7.793942317400905,125.58535676433051,57.11670412304954,Low
333.40497538990957,8.585697274893334,100.98178540625536,78.48861536927927,Low
332.05690063878995,7.8451673706012555,126.3704200959775,68.06779120946689,Low
362.187887335913,8.398043524099442,100.1660667311938,84.14182453390396,Low
370.34360042856235,7.125862013582627,107.34239450230416,66.39060541478104,Medium
348.919848176295,4.341774262585356,123.78656614584749,65.88149141989837,Low
365.05299346838035,7.798581256720544,125.94488546760248,68.89385407204546,Medium
355.4245403757145,10.13412220414991,96.21535069845741,77.46576775712171,Medium
340.32320368092314,9.389323103362388,141.07971542365752,88.23452394142305,Medium
355.4209340826262,9.448096226886756,131.44012556600947,43.67816771078828,Medium
373.07054849698955,9.854196082709327,105.90543128778232,42.67173011955086,Medium
349.4626094133507,8.132986386442155,89.24830407101649,86.87751687036692,Low
373.4696548372101,8.295973561108394,117.10190841837138,66.49378127591031,Medium
310.70382343865384,7.073522156848474,111.08112572277679,70.7451507283468,Low
362.3285375656284,7.5258907159594255,122.26280914106046,64.12118007973645,Low
351.30570602357255,8.923656724656713,112.73766677688867,44.68287263037372,Low
345.51488974301196,9.805826655753224,79.8508627850998,78.40446892093333,Medium
351.37641164803256,7.790830586478501,112.23306123397683,77.36123225442935,Low
320.1864662809866,7.324716102722883,113.88761777863374,55.5851660746406,Low
346.7049216824373,8.000791938284896,132.6732204954812,55.31196226142002,Low
355.3566885726762,8.901810123393672,106.036006507779,81.89206904527592,Low
372.16841067112273,5.834217775799687,153.57349346745133,43.61786288706633,Medium
342.2259467258953,4.555728570294143,81.76718898696487,84.0552574178283,Low
337.8725959566022,7.174194725762625,146.2233499560525,52.83308449479572,Low
342.47364434623194,6.168931361128762,115.51362058243791,69.64923738777469,Low
363.7310317655311,7.2377897035290335,137.19169744687113,86.79970895008888,Low
354.9312666448953,7.778329521773792,121.59602968117466,73.90612507683232,Low
342.0535969434944,7.3201273864654794,142.79111072050938,60.721490623351826,Low
357.69901149670034,10.178701301706118,112.25276070894378,74.47671044527075,Medium
351.45616324022063,8.49011714690348,98.02759149644376,57.19898181581851,Low
364.5296748579933,8.450711539416243,148.41008574542127,53.862920817459305,Low
339.4692035918397,8.933310716065103,117.73038708235718,89.83416389673398,Low
345.08506780103346,6.291750323328847,124.43116947248421,77.53951155898939,Low
344.11837770301764,9.558667681130403,144.69503828089591,72.23599886909088,Medium
328.0472757780182,7.88635357019681,99.3608951581113,57.76448216096594,Low
354.44180415596867,9.00572092586182,131.90981795278515,42.45804145775241,Medium
353.91582908269834,6.3922141504397665,108.20210487074218,41.55284380175778,Low
350.0767018496369,5.669361850975903,117.35661288711256,67.70906277243995,Low
346.4811929993728,9.226834487037543,121.44557930768578,78.10163605195255,Medium
328.7694388692438,8.564614289146276,89.99556277106129,66.86895952219275,Low
343.6903201585196,6.646922668463734,104.42325914359131,82.03925359695573,Low
344.85928225209847,6.695505378087958,147.0214578482628,41.67132665466108,Low
337.9658409616757,9.688152176622154,137.72382377169592,58.33760382129701,Medium
347.58071432500986,6.2158821606990085,118.7472084534553,51.8535195587089,Low
356.0607628522181,10.464009429883944,124.86246917025787,62.363648407856104,Medium
378.292788518158,6.649068898028197,114.11514988727085,43.618819659706126,Medium
352.6186671924776,8.957587888412574,147.13166771655963,87.70658207855362,Low
353.8632558608415,7.507072286376523,115.99294844411672,51.162770053468044,Low
348.8833112635075,8.904781146623515,124.63684184269697,86.11538877417924,Low
321.21843177051437,7.183828996828711,142.9206028828413,61.294657751834094,Low
349.6022918682618,7.755810640891559,104.45257030308187,89.2762066627609,Low
350.9034531491154,8.061378763093582,151.17578368993787,67.70291917301054,Low
386.9486316872793,6.496718816327791,89.39077180513246,86.54164320879038,Medium
347.11458552828316,9.11123651813019,152.59284262225597,40.26744943471114,Medium
354.5232101350042,7.230179650292622,112.5464883209605,77.41194030904501,Low
349.4793234544214,7.657100126989972,115.14602504349436,85.15253265512577,Low
332.469829435707,6.508475938087232,82.19979657634114,46.986028348947706,Low
367.1423422177253,4.156499511807034,110.90410565244615,44.806292586607576,Medium
361.2789954903016,7.713458356099746,99.20386937946232,61.22863035929778,Low
361.8654792056457,11.618923132419374,107.84707309253055,86.68394530664676,Medium
336.3591881780789,9.176906431847035,117.2537806842224,67.11932800952194,Medium
371.0419146640415,7.971109430398408,139.15583228945812,66.3728231860866,Medium
328.97223405811576,7.605663756187599,124.15206702801251,47.056305914966096,Low
358.80285640700407,8.03369883921807,126.15353306802228,40.03947555466094,Low
382.85683438714966,8.820678672762815,98.08961222308875,80.50700453727306,Medium
335.1419551230397,6.228780777036732,102.38491820794539,44.37872814931191,Low
341.50553405595844,9.671482542003307,155.97450036702622,71.6924909367662,Medium
351.4947704763146,9.073071973161866,105.29597930473507,85.73082272575957,Medium
342.447865188257,9.077278588561901,153.12416504114591,50.43259565792155,Medium
326.740048534008,8.657713608214591,115.13877602238267,73.26364181184553,Low
351.02844462209043,8.029424986540985,120.04575872287008,43.93492883537547,Low
334.06544429410843,9.00929185395023,141.4073032045986,70.18775719188065,Medium
357.1038864595277,8.887721200612066,145.43784843877313,48.19658604766013,Low
336.20863648649294,7.468938933588464,117.78374879441824,76.7976780257589,Low
373.2490160752631,7.139597340654649,112.23513892956922,55.06156473969541,Medium
338.2512006149564,8.15278444289298,118.88159102955574,63.169550440232314,Low
345.1690772569149,10.323530227242781,126.75915056464237,69.97152710138108,Medium
362.20275826054507,6.141339386519149,137.82607373739512,48.56367053331198,Low
331.53703525349067,5.79871210137134,120.08459717988303,77.08189093088104,Low
353.41189901906193,8.247141261854775,132.37772596046307,55.13201703184073,Low
369.6071413142364,8.076331552784026,152.7671946454188,73.11859299563767,Medium
325.8877514815816,8.260012496555612,127.6261922452957,47.91415253496868,Low
352.76950787798455,8.365929796862751,126.23305712009557,74.40588296031751,Low
353.89824191372634,7.665196618047792,89.62178349819865,46.40940364052309,Low
361.7273430766597,10.234795157903124,67.38539726341872,61.26782481349918,Medium
331.44573933682875,5.598644032285227,127.76751458460336,52.36030368694384,Low
330.1931508037359,6.757254462829631,118.10351537438255,77.41876247140914,Low
357.82912348425344,7.845117859776429,109.70434650170516,53.10175022534373,Low
354.4547700984978,5.5352167832687496,124.87060408372689,84.08586531976981,Low
353.75739275518816,7.736218393351893,118.79192541606183,84.59101057033064,Low
355.19672314245463,10.492205248592027,142.55560501267797,49.82206576113929,Medium
339.79962917632264,8.031329732443943,121.72221736517956,70.69229725038622,Low
353.48380545741503,8.346051358578025,105.06153429859665,44.38588208599822,Low
354.3960870994802,6.1097528522411295,139.80332477918577,59.576854980081464,Low
339.28472872960447,7.075457887940784,115.65737850107595,75.66608647506362,Low
377.98661766717134,7.437205429514094,130.53073367344615,72.97116234249582,Medium
357.1074938136768,7.523427354865649,110.45178587614399,71.2350334703304,Low
332.1304475419603,9.922465692505654,107.00346229005127,54.12704318312218,Medium
359.8483041295074,8.836536591087686,121.68336460371393,58.9012474717201,Low
335.3797749465902,6.332813064594452,120.2565728708737,45.14730723501431,Low
361.8062690561368,8.369757167648007,129.59654070733666,75.95114102168006,Low
367.37893368511106,8.747332622745178,114.62708493380515,65.19443983956367,Medium
337.68976522472434,9.7102235577819,83.27280432459204,75.43828161728273,Medium
364.45064193866483,10.370811029852561,111.34452232823223,52.44717623984364,Medium
356.19171390404745,6.477358712258197,135.8763693428763,56.22191143175331,Low
362.33090239991736,6.783713733184493,114.05247841513787,56.71076686300573,Low
378.45189473980923,6.113633211628075,115.07233194970904,41.28712048736081,Medium
346.31917825995697,7.6489702113395275,139.72753011811875,57.05239364153118,Low
338.69395753463766,8.699537561669501,105.76053545482155,80.16522867590167,Low
336.65728355561714,9.481001774883653,89.14393563514201,84.86492478748693,Medium
337.76284572551845,7.886073464536216,116.78737760949011,65.91091578179638,Low
348.84347435878846,7.520228715117734,110.31652097502526,62.77508476096101,Low
355.11727962224967,8.22763698837311,100.67507360493492,41.54123093496851,Low
354.1503619899503,6.747285647554966,116.49243088202618,83.96021687926913,Low
362.40774873554034,11.13430808254216,129.83011294493568,40.65051067129364,Medium
350.1950283781686,5.588508459322912,119.81422876864369,87.23750401051059,Low
371.8030111573598,8.277110868343586,126.13962145372476,64.46081243440453,Medium
346.03014750143063,11.035409328844459,156.26815397030845,57.09672467873633,Medium
390.8025374988443,8.010199766839996,113.14242276884872,86.210921742133,Medium
359.3850102164751,7.7149414474977585,125.56697269289339,41.219549655504835,Low
337.14263665375574,7.463831865784359,109.81573274801731,69.07124474345436,Low
333.93661252908333,7.729412477356388,103.07280560226054,67.44662622496688,Low
357.2370862286478,10.059272712014796,108.3018469316446,50.96602006056911,Medium
346.64805822011226,4.68220713300574,110.42482856956623,61.44437156751053,Low
360.71000741138135,10.300150551944489,127.1895159509425,72.61320029718851,Medium
357.09856436860315,5.864064271324782,166.98151573401515,76.35655984409638,Low
348.90756631014693,7.600021506148378,105.6791312744832,40.035842935328986,Low
337.2980942289739,7.3561333695520075,111.66749388769075,86.84267150455076,Low
327.277291629712,8.882829904656079,118.73753973777504,48.22626861964062,Low
343.3022757189947,5.602813472174379,127.91597697419495,51.67902171111796,Low
362.8459819148521,8.693258999122914,125.2710162390957,53.173672284692415,Low
353.21140616195305,11.036464434930279,145.68191587896234,41.891006827601764,Medium
331.3139183193202,5.955238993110784,71.47215858929584,46.15260617951625,Low
352.5977138877677,8.284559251415594,72.26140259608655,89.3174961472081,Low
355.77976069593257,7.007026733305087,110.08243655979702,55.7608368688643,Low
336.742138456983,8.638830809289553,141.94600375087418,45.76505451695247,Low
352.3058765891829,8.028721666123628,88.68703936788808,45.349563058731164,Low
350.87313077669,7.037769636433536,59.84735320612486,75.97299838349859,Low
332.85544553254067,8.73180842730661,131.42358812438417,82.72843320163204,Low
355.36681040522427,10.706522164680115,124.87314447405429,52.8476149754235,Medium
358.4117678955235,7.713644312409052,98.19583186401141,41.04547561676175,Low
366.2457686476292,9.079636913222274,100.2892079855814,51.154500922267786,Medium
365.8070307805235,6.0600905631932545,100.60512560730652,42.82578453983787,Medium
329.33495948064365,6.565345434772987,122.2107063494788,45.169746831502074,Low
335.93262440127313,8.708609416820567,107.47369447633986,61.575405992382116,Low
357.7255290081299,10.226174042803947,129.8812783795104,51.49591854308163,Medium
357.7067892636831,8.53342002317849,62.90746674191218,65.79729392627117,Low
357.7257152945907,7.530412954215269,102.86296269744402,52.67468766285952,Low
407.79097235982084,7.998937108135031,97.478920781779,87.02686505514738,Medium
358.5633576603975,6.124388399045424,114.87318643255016,85.29719839631323,Low
367.033484602709,8.90677298953305,109.23904483019723,68.3403052505233,Medium
364.310026452398,9.323499593485113,135.95687559791534,57.72119959936931,Medium
359.77086876958697,7.3218645007503795,82.81326456679885,59.057344101736774,Low
345.2709613303948,7.294936778360748,120.90982952661504,60.592614157224844,Low
361.384538307399,8.398817344478072,131.1667284642341,76.3789661067472,Low
338.4076217819364,7.3449203959391065,157.13294873123908,62.581949775941894,Low
346.4477208988999,7.900801078061266,110.3646805781305,82.83649732529487,Low
342.71954678256344,11.149582683749774,126.48917208705033,87.20473929651823,Medium
351.22811209079487,7.629461448881005,83.9227441487527,56.797307668946694,Low
384.71987850010265,7.462489771968166,72.16087591373952,68.034724068784,Medium
321.99102211112375,7.028687291547262,136.895487515634,44.75282684162822,Low
360.2939028556177,9.116287957249906,119.8887941270386,50.02345238831795,Medium
325.8092619321552,7.728163740172845,143.57025379596845,60.673288335508005,Low
342.9210220131585,7.025940442517861,92.53194222060502,50.31013579508894,Low
366.3342589545105,9.981956048409518,130.39804279057506,83.82802453943589,Medium
350.96420028643195,10.129404506770456,157.37635681087707,47.9143128029549,Medium
333.83382833106043,7.099364651391943,128.39411216714532,62.7830410776546,Low
339.2704443611005,5.200190072959076,125.53163011182097,70.28496202299378,Low
360.19396623402014,9.511270534755383,120.171121616487,74.59319540804222,Medium
339.04450052424295,6.973055261359994,88.58237085748175,59.15346848632534,Low
353.24687884372963,9.185938398744153,147.11145871420695,83.45495343623642,Medium
350.6835775985572,5.044844273432247,107.78284720389868,68.41595755389628,Low
340.22599478591275,9.338896007448964,130.08966512766034,61.97538902237759,Medium
382.1591613398799,6.183242106078828,88.73931386857492,43.36203170260183,Medium
359.50878533477015,9.096146178599787,96.4108067098444,63.23447342225825,Medium
319.6228612001359,8.021409601754652,148.7017479844447,81.03679204078651,Low
352.7968147215414,6.569090870905033,113.05395422084314,70.72705091106577,Low
340.07320302847415,7.389445530609829,149.0655095208509,81.60812268645591,Low
362.78650002194337,9.029477685435051,118.43538681882964,64.70058352996529,Medium
338.1121889235095,8.158841679672852,83.16204454084286,45.92308525472409,Low
348.2789533779965,8.876619470708727,137.8413519946344,40.68199229179405,Low
357.57480918470685,10.964660876773229,108.20215364488784,55.16097733592956,Medium
362.9863279125518,5.653637582433423,133.97377627034086,74.89952357488963,Low
331.9955538941634,10.425818862452935,120.50421735080164,79.51299519708469,Medium
344.98248146238575,8.15653390628482,89.13763544114259,54.78764173101647,Low
342.87582033258565,6.6518239275153075,123.28589530741138,64.78269604416235,Low
340.2000615113943,6.004529561391515,163.92446284305598,61.05594522170408,Low
376.4818136042164,7.71631941383445,129.8597291702892,60.5261392175714,Medium
356.07472566441436,9.382475167886689,118.84964493989074,51.567435660007526,Medium
331.0867406849743,7.808676319433698,141.50686803913794,46.818555251472915,Low
363.76792920582164,10.266732395371022,124.21336930406221,49.83442791156065,Medium
381.8323429551895,5.823236464922662,124.19068460525588,42.766619358167304,Medium
365.4869789082672,7.981866578230918,98.16749655681795,49.90653709117885,Medium
327.2094505106898,6.121409833380321,124.67696051579196,40.46004488126897,Low
342.7364889070062,8.545447823937451,140.7088683283389,71.36292003179892,Low
369.00366723779933,9.33033108514595,103.2787569579995,55.81877036938414,Medium
339.38495801571827,7.36885730947842,148.48991642493894,88.65723557134544,Low
356.65729142219345,4.093679215059298,118.16587951709748,49.68585253881489,Low
361.6195108014401,8.298422220194741,102.24460976922919,57.291428515479694,Low
336.0960429263288,8.655107827600265,139.9526415384049,57.89205793207666,Low
349.107119659073,8.606442132442547,114.26411528523461,40.42257480312303,Low
301.3809898989639,9.853673287733232,135.19029774972216,81.96039765197295,Medium
334.63418537998564,6.393419480526427,114.16482735482926,41.599723007216234,Low
346.21147772910257,9.020324158175674,118.80347712940193,87.00899173646206,Medium
331.28325227052727,9.788761268716963,129.87120408668582,84.60371755468103,Medium
374.48616955897455,5.332118623990224,125.81794115180011,66.77609580429818,Medium
328.5478793305905,8.479477738878465,80.08936439096523,67.1797787455646,Low
343.39933269954525,7.243730253488493,97.57512519811216,72.68889614780781,Low
351.96110865929137,7.877715990347531,138.58819969581631,59.35250059674435,Low
371.61909933599173,8.521514725307505,117.35726822196905,72.36111416989277,Medium
328.4620677323084,7.2691571538296715,109.52537394457157,42.238419434424344,Low
367.4474562823244,6.986437881257582,92.82851969485051,42.702381367486325,Medium
350.15349591529383,8.051228626232037,98.40527357448303,62.86152098097722,Low
335.27737023428074,6.369131091705796,79.56402720076105,67.48111505530174,Low
356.93155211394907,6.371262306672222,117.97438562596935,84.39088201679095,Low
352.985895433602,9.019059924434755,108.03124838837905,45.233031695394814,Medium
340.9967468426181,6.276808947262015,100.6682421802937,81.13239635969447,Low
351.04703127485027,8.999468751363818,118.63753149664093,50.50236686460348,Low
344.2202960470736,8.693886939280926,127.27941261705476,59.70418242550159,Low
351.7027601787687,5.411289906814105,161.8639586441989,55.83012174137065,Low
359.9319601178157,6.983653021496517,89.76233160873574,60.00776364326995,Low
373.79025224218026,9.79116410457106,143.18762086601043,47.52477490362928,Medium
331.43276751759726,6.528251703290477,139.46203122030144,65.17850372017774,Low
381.995500619844,7.303393606535918,104.41814521246599,80.08212949156837,Medium
320.7186830071625,8.693091339877844,124.06471909172062,62.07670051894485,Low
347.72322357446626,9.175085763923892,110.8473350132477,64.53067879490996,Medium
358.82475809726867,7.622691670933256,123.71377160837478,82.4383792640657,Low
354.21487801602547,7.103734707962538,150.182620268091,75.30290573190155,Low
340.6595072026911,10.133554792547761,132.11212465262625,64.52272042598923,Medium
346.87816624464085,10.608349495696368,130.17216746466883,52.884782409458985,Medium
342.60498598011753,9.468287076172693,111.39381360090715,84.24633734224832,Medium
341.1595286458368,8.127977213847537,90.3188667015133,68.85102008452792,Low
362.7440314553154,6.78760141753861,115.83063578919185,51.05738050553467,Low
355.35523228947574,6.7543333901651526,144.1321630972783,53.45598763190052,Low
339.6063560710902,8.783771157898636,89.45664286820704,80.1566544468123,Low
363.49399813149876,8.627597331333025,98.8982126364661,42.207278104372776,Low
354.60949281314913,10.102397889419644,122.52535472468136,89.60460935144101,Medium
362.1929317825844,8.975675138804208,100.30690430305475,46.51758398573959,Low
359.4444326288542,5.7453795473602725,104.14953105769575,79.80342626984687,Low
337.5650748361689,9.577921426584378,111.52802836543646,59.73876583858414,Medium
341.5972843970454,6.502909059028381,92.68765191619701,64.61080916437334,Low
361.20940407684895,7.424043092071472,100.51756307567263,84.0325288732289,Low
359.15555398150195,8.375300309377542,134.06855833574616,60.64555947946066,Low
349.6864760905378,10.993501234675946,93.85260435538072,66.87468768366173,Medium
351.75991074963173,12.664877834008042,88.04255731010325,42.4649831204585,Medium
369.16497343682636,8.910084588704274,107.39950040932212,40.117373693372656,Medium
341.12642916746256,7.725205071919418,134.6391100501969,52.23999365008629,Low
358.20646071755056,8.801758472720826,116.0615638400622,74.02915464593836,Low
346.9671102134916,9.331483138810754,110.70837843768763,46.06324466795684,Medium
346.7347819515917,7.518998561664213,120.88717595031214,45.68809794022747,Low
366.48165277980786,10.692817033868483,85.08585134280696,60.54803040179516,Medium
362.3812452348204,8.345106138787104,129.89411307550066,72.39185193041132,Low
362.2026445400096,8.74661463363709,127.66870062807288,75.60359961239652,Low
369.5821821073149,8.998886378081693,111.81383051808558,48.92253370491874,Medium
350.3150576244914,8.632379915921684,140.11849023592833,43.979407368602125,Low
360.22929456942444,9.258410750704417,97.45007802093923,87.0198516972772,Medium
345.34599865109817,7.074120220179616,142.5581798650714,53.033319128105084,Low
354.8624952873266,7.162547369080954,123.08987331190502,82.66732488043618,Low
348.0478541844847,6.349768650542458,113.26894820243653,83.17457252314091,Low
351.45493947489075,8.65925184593034,119.60252729263377,78.62612958812721,Low
358.9273553815537,9.16840475526817,117.85470468378116,48.44168033262851,Medium
337.72668975149793,8.686659299227829,144.40565792835434,81.09007296271002,Low
381.3858091352819,10.511738650021305,98.46641745057973,78.46252796207933,High
334.90973927750446,7.99160597175643,104.74961521706804,69.83614950531086,Low
331.78717080818404,9.003112483388769,140.7260578414496,56.86010175844764,Medium
367.37166310250103,6.362448685791028,108.08930129632282,53.125430213327206,Medium
361.87494040944404,7.419350446288399,138.01066154663184,46.09446060401795,Low
359.36179725578234,9.043306636348666,153.98871966017418,65.48785334504358,Medium
359.4251826389642,9.273653166114716,111.96409946116732,69.26304377549232,Medium
349.8162984072963,7.559049578503727,133.6272465315061,57.96694952578936,Low
336.54118442771255,7.892601122212899,96.92615437320283,63.76795338404342,Low
351.1370683729059,5.723189379978786,135.09466596135618,58.17572286846334,Low
339.84257432731835,7.464456198790086,123.98847971973534,72.05030286603505,Low
364.62679600126626,9.33557474527968,129.4607656432043,85.06296038982816,Medium
347.79413927746793,8.86280752415985,107.0885585592921,48.196013102347244,Low
337.61754204811234,8.750998582071814,86.77833168865655,59.07044049515617,Low
345.1792123752051,8.07466053077144,130.0650412949901,47.04343019754307,Low
356.1939718141344,8.010594737942265,78.73193695041091,71.2471885203916,Low
341.5441317079404,7.0095182907898295,113.6529901551493,76.44352547442979,Low
337.6666940665035,9.048242630303802,138.8236373283994,86.59563662987279,Medium
353.6553081723787,8.631459416584084,123.83795471746072,53.943596313048246,Low
353.67449856663086,8.738028271989199,158.96685289579625,87.51056029327151,Low
342.39585236943304,7.210947735998629,140.50218305163548,43.16313359103374,Low
342.9344254157252,4.769985620193133,106.92203223348847,70.15069316822941,Low
353.48074906036453,9.645729067630544,120.54626759702877,42.8566359671665,Medium
328.27873487754016,7.281743815987394,119.05258594911128,84.68870938809724,Low
328.88804338435165,6.705836353935319,88.35646473307746,66.4904528535027,Low
339.2233366812135,9.04021836787099,101.19202167031294,73.46741753813981,Medium
346.79829272432227,7.411981040121305,108.7847818604028,81.57869629552263,Low
354.6636134839701,9.589904576069934,79.27558994288127,47.51553112419844,Medium
372.13034325424326,8.925508924365046,120.94986936503285,41.929578096906695,Medium
362.8648943480303,9.025353984800716,115.01856310693918,83.94405729564261,Medium
347.6009220505486,5.951066433199198,86.54212197376852,55.746661372946626,Low
349.71475688145966,9.8179159780796,128.08425730554663,46.44894539635826,Medium
334.96205953043284,8.391875796850783,134.3174548938192,63.42306185435433,Low
349.7223029601142,7.4460842911306955,124.54068957729778,69.91530378480094,Low
345.6701204161979,8.215082701013376,113.5186364958206,41.548530171125506,Low
354.8407784050713,5.33564715065252,131.8288430350371,53.74478291285439,Low
337.59153584671515,8.612979217221007,133.60440720953383,41.6399937138448,Low
357.7901977136176,6.455942737726893,126.14807139439377,61.01676945977495,Low
372.99108369503864,5.970994571234698,103.50775499130478,84.75500145331222,Medium
348.36859777314714,5.716461220673163,125.53201531022361,89.13262057467847,Low
356.02567583148414,9.669032562484889,143.90961301650958,71.85237767518137,Medium
360.3521598756667,7.056104909460817,108.0674188277654,48.08188468922959,Low
343.98169292171247,10.300591564874749,161.95878678264862,85.29246949996528,Medium
353.36138722715623,7.196297805421553,109.48738132029231,65.81239116000302,Low
350.18888601172694,5.43896306361058,120.64814026680273,47.6874656051459,Low
351.46514147823245,6.325213340077012,106.55028807987327,86.08633347258308,Low
338.404853242168,9.853717430010407,124.46541671840522,77.87345253615516,Medium
350.36765261388416,7.766152733094999,85.1555661472945,76.58526363615758,Low
357.46997436868173,7.177569055264098,109.07916402366558,75.45903518972023,Low
371.7671541169256,8.240027338779182,98.15757599302866,50.016991054822114,Medium
364.3890623912781,8.752674104251318,122.70676695784582,50.550334585376305,Low
382.29773686267333,9.67609822385369,139.88894751017816,74.41464992136275,Medium
338.48978655667923,10.17274884483939,132.92012374229103,50.98613750551984,Medium
363.0848095508102,7.460347031316371,72.56681278282215,61.93358484015244,Low
352.7501300860753,6.010928470876943,160.8413930585576,79.10009127969707,Low
382.84704399826506,7.379802258315086,125.90559881241737,79.19762590489205,Medium
337.87552571967274,8.39042075987433,104.47001719014,62.66308862629298,Low
337.40417236728837,6.554361610684084,123.14255837981882,79.60949691376226,Low
341.00911031833965,6.564273627657435,123.52379645005385,81.93108980990283,Low
318.1415641353529,8.515681822324828,106.66302566096873,72.73878756421301,Low
342.11367467478857,7.9270214726443236,123.95833334684151,51.42129261542101,Low
338.61301007669454,8.049195493117379,107.85055424759386,53.70058901927737,Low
352.2559067971431,6.8622569979498955,111.91276014619955,55.742057770436766,Low
355.1263396366574,7.654398928691349,106.2744172848983,45.8402053866976,Low
378.1425625882383,6.6136502835975435,91.34657420520695,53.65798101849725,Medium
364.25635757279076,9.33529761668718,122.91672940430767,50.475961215626604,Medium
341.3464451650639,9.552874002085629,131.70598873032677,62.76643749043011,Medium
336.5237799297746,5.230718206642859,130.29767192152744,85.42187739361324,Low
357.37878757259756,6.6057337097113855,136.39850505270468,45.224015837697905,Low
330.19650189469036,5.755206117364882,126.48680420029737,76.01339619736979,Low
377.4718814878153,7.024964098389653,109.34549003566192,74.36415022065638,Medium
